block,n,f,b,g,d
1.3025735E7,333.0,50.069834780085415,44.94836998437074,1.0,0.05
1.3025736E7,292.0,52.491663935453026,48.319497733198546,1.0,0.07500000000000001
1.3025737E7,271.0,87.54876022823056,53.1514475065184,1.0,0.1
1.3025738E7,301.0,173.39793939050583,59.795378444833204,1.0,0.125
1.3025739E7,281.0,594.27576803009,68.76468521155817,1.0,0.15
1.302574E7,268.0,675.550050300439,80.79850512358085,1.0,0.175
1.3025741E7,286.0,698.1496303577488,96.95820614829702,1.0,0.19999999999999998
1.3025742E7,313.0,691.8409738263034,118.77380253166386,1.0,0.22499999999999998
1.3025743E7,305.0,713.9344897487623,148.46725316457983,1.0,0.24999999999999997
1.3025744E7,311.0,739.4627377370474,189.29574778483928,1.0,0.27499999999999997
1.3025745E7,307.0,895.1750906187781,246.08447212029108,1.0,0.3
1.3025746E7,300.0,744.2531488529274,326.06192555938566,1.0,0.325
1.3025747E7,277.0,770.7789939576367,440.18359950517066,1.0,0.35000000000000003
1.3025748E7,316.0,749.5406742509014,605.2524493196097,1.0,0.37500000000000006
1.3025749E7,311.0,752.2985822800673,847.3534290474537,1.0,0.4000000000000001
1.302575E7,311.0,1065.309179992163,645.6833129341596,0.22,0.4250000000000001
1.3025751E7,300.0,793.2181703977295,936.2408037545316,1.0,0.4500000000000001
1.3025752E7,284.0,1123.4993225087246,624.9407365061498,0.15,0.47500000000000014
1.3025753E7,294.0,759.764990397109,937.4111047592248,1.0,0.5000000000000001
1.3025754E7,318.0,1235.6972867419775,494.484357760491,0.05,0.5250000000000001
1.3025755E7,322.0,805.4034633446636,741.1084311935359,1.0,0.4987500000000001
1.3025756E7,335.0,1094.9293346487334,677.9020722536562,0.41,0.4738125000000001
1.3025757E7,302.0,884.5305205991524,549.7438804853916,0.29,0.45012187500000006
1.3025758E7,290.0,736.3809941252365,784.823039426559,1.0,0.42761578125000005
1.3025759E7,296.0,891.3737750679016,695.5527166653538,0.36,0.40623499218750003
1.302576E7,311.0,897.3018249078812,572.074935157576,0.27,0.385923242578125
1.3025761E7,286.0,736.7757170656382,781.8130984325741,1.0,0.3666270804492187
1.3025762E7,311.0,873.448845440937,678.3382772341336,0.31,0.34829572642675777
1.3025763E7,314.0,860.9190110823255,624.4704675827605,0.38,0.33088094010541985
1.3025764E7,285.0,768.2211552969125,820.7645741955228,1.0,0.31433689310014884
1.3025765E7,312.0,913.370031886693,712.9220011558607,0.28,0.2986200484451414
1.3025766E7,307.0,874.1600409012818,648.2025891889385,0.34,0.2836890460228843
1.3025767E7,291.0,742.3311385828846,822.8961646376835,1.0,0.26950459372174007
1.3025768E7,292.0,931.7821654788629,675.4162574479885,0.15,0.2560293640356531
1.3025769E7,305.0,892.0455172398456,639.2746409235549,0.39,0.24322789583387042
1.302577E7,287.0,777.8747198220985,786.9895954067547,1.0,0.23106650104217688
1.3025771E7,267.0,918.5689816990231,724.7979446055596,0.32,0.21951317599006803
1.3025772E7,303.0,921.3866476750823,682.4766267323566,0.36,0.20853751719056463
1.3025773E7,288.0,957.2809258866238,639.210744423432,0.34,0.1981106413310364
1.3025774E7,334.0,707.4967880790438,759.5134724206764,1.0,0.18820510926448455
1.3025775E7,284.0,918.9915708703169,707.9105743212903,0.31,0.1787948538012603
1.3025776E7,321.0,1024.109097053164,662.2185272031993,0.31,0.16985511111119728
1.3025777E7,293.0,952.1945556712336,647.2585274013063,0.43,0.1613623555556374
1.3025778E7,298.0,900.934269505969,609.5545464120901,0.31,0.15329423777785553
1.3025779E7,299.0,736.1577854955807,636.1852882913264,0.65,0.14562952588896275
1.302578E7,282.0,731.8273560953774,606.2601903939445,0.33,0.1383480495945146
1.3025781E7,308.0,726.7169487292856,569.6068525879754,0.27,0.13143064711478886
1.3025782E7,321.0,645.3153531724274,526.9344881630816,0.2,0.12485911475904941
1.3025783E7,284.0,625.7673620309245,493.1828978405893,0.23,0.11861615902109694
1.3025784E7,320.0,554.8993466380987,477.6220412048152,0.36,0.11268535107004209
1.3025785E7,305.0,642.8916141292984,472.50904550257957,0.45,0.10705108351653998
1.3025786E7,317.0,893.776044886123,444.6380299864577,0.21,0.10169852934071298
1.3025787E7,305.0,1146.5197817116996,411.9898876272068,0.12,0.09661360287367733
1.3025788E7,297.0,701.6773140281699,394.59561505725856,0.27,0.09178292272999346
1.3025789E7,279.0,788.2370770271316,384.2737304860361,0.35,0.08719377659349378
1.302579E7,294.0,432.5574734523557,368.3582485278308,0.25,0.08283408776381909
1.3025791E7,306.0,724.4228893772317,347.48761679866743,0.14,0.07869238337562813
1.3025792E7,312.0,414.8131509090731,338.6553017093799,0.33,0.07475776420684672
1.3025793E7,289.0,425.03641541227256,325.1865974909229,0.22,0.07101987599650439
